mainid	name	city	country	publication	functions	adafter	adbefore	ahafter	ahbefore
EA.CA.4052	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4053	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		architectural fragment, mosque	1160	1160	555	555
EA.CA.4054	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		architectural fragment, mosque	1160	1160	555	555
EA.CA.4055	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.105b	mosque	1160	1160	555	555
EA.CA.4056	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.105a	mosque	1160	1160	555	555
EA.CA.4057	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4058	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4059	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.108a	mosque	1160	1160	555	555
EA.CA.4060	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.105d	mosque	1160	1160	555	555
EA.CA.4061	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4062	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.108b	mosque	1160	1160	555	555
EA.CA.4063	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4064	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.108c	mosque	1160	1160	555	555
EA.CA.4065	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.106 a1	mosque	1160	1160	555	555
EA.CA.4066	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.106 a2	mosque	1160	1160	555	555
EA.CA.4067	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.106 a3	mosque	1160	1160	555	555
EA.CA.4068	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.106 a4	mosque	1160	1160	555	555
EA.CA.4069	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.106 a5	mosque	1160	1160	555	555
EA.CA.4070	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.106 b2	mosque	1160	1160	555	555
EA.CA.4071	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.106 b4	mosque	1160	1160	555	555
EA.CA.4072	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.106 b3	mosque	1160	1160	555	555
EA.CA.4073	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.106 b5	mosque	1160	1160	555	555
EA.CA.4074	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.107 c2	mosque	1160	1160	555	555
EA.CA.4075	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.107 c3	mosque	1160	1160	555	555
EA.CA.4076	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.107 c4	mosque	1160	1160	555	555
EA.CA.4077	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.107 c5	mosque	1160	1160	555	555
EA.CA.4078	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.107 d2	mosque	1160	1160	555	555
EA.CA.4079	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.107 d3	mosque	1160	1160	555	555
EA.CA.4080	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.107 d5	mosque	1160	1160	555	555
EA.CA.4081	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.107 e2	mosque	1160	1160	555	555
EA.CA.4082	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt	MAE.1952.1.pl.107 e1	mosque	1160	1160	555	555
EA.CA.4083	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4084	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4085	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4086	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4087	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4088	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4089	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4090	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4091	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4092	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4093	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4094	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4095	Mosque of al-Salih Tala&apos;i`	Cairo	Egypt		mosque	1160	1160	555	555
EA.CA.4096	Mosque of al-`Amri	Qus	Egypt		mihrab, mosque	1300	1300	700	700
EA.CA.4097	Mosque of al-`Amri	Qus	Egypt		mihrab, mosque	1300	1300	700	700
EA.CA.4098	Mosque of al-`Amri	Qus	Egypt		mihrab, mosque	1300	1300	700	700
EA.CA.4099	Mosque of al-`Amri	Qus	Egypt		minbar, mosque	1050	1200	442	597
EA.CA.4100	Woodwork from the Western Fatimid Palace (MIA, Cairo)	Cairo	Egypt	MAE.1952.1.pl.39a	palace, architectural fragment	1055	0	447	0
EA.CA.4101	Woodwork from the Western Fatimid Palace (MIA, Cairo)	Cairo	Egypt	MAE.1952.1.pl.39b	palace, architectural fragment	1055	0	447	0
EA.CA.4102	Woodwork from the Western Fatimid Palace (MIA, Cairo)	Cairo	Egypt	MAE.1952.1.pl.39c	palace, architectural fragment	1055	0	447	0
EA.CA.4103	Mosque of al-Dashtuti	Cairo	Egypt		mosque	1506	1506	912	912
EA.CA.4104	Mosque of al-Dashtuti	Cairo	Egypt		mosque	1506	1506	912	912
EA.CA.4105	Mosque of al-Dashtuti	Cairo	Egypt		mosque	1506	1506	912	912
EA.CA.4106	Mosque of al-Dashtuti	Cairo	Egypt		mosque	1506	1506	912	912
EA.CA.4107	Mosque of al-Dashtuti	Cairo	Egypt		mosque	1506	1506	912	912
EA.CA.4108	Mosque of al-Dashtuti	Cairo	Egypt		mosque	1506	1506	912	912
EA.CA.4109	Zawiya of Hasan al-Rumi	Cairo	Egypt		zawiya	1522	1522	929	929
EA.CA.4110	Mosque of Sulaiman Pasha	Cairo	Egypt		mosque	1528	1528	935	935
EA.CA.4111	Mosque of Sulaiman Pasha	Cairo	Egypt		mosque	1528	1528	935	935
EA.CA.4112	Mosque of Sulaiman Pasha	Cairo	Egypt		mosque	1528	1528	935	935
EA.CA.4113	Iwan Rihan	Cairo	Egypt		mausoleum	1534	1534	941	941
EA.CA.4114	Iwan Rihan	Cairo	Egypt		mausoleum	1534	1534	941	941
EA.CA.4115	Iwan Rihan	Cairo	Egypt		mausoleum	1534	1534	941	941
EA.CA.4116	Sabil-Kuttab of Khusrau Pasha	Cairo	Egypt		sabil-kuttab	1535	1535	942	942
EA.CA.4117	Sabil-Kuttab of Khusrau Pasha	Cairo	Egypt		sabil-kuttab	1535	1535	942	942
EA.CA.4118	Madrasa al-Mazhariyya	Cairo	Egypt		madrasa	1298	1298	698	698
EA.CA.4119	Takiyya Sulaimaniyya	Cairo	Egypt		takiyya	1543	1543	950	950
EA.CA.4120	Takiyya Sulaimaniyya	Cairo	Egypt		takiyya	1543	1543	950	950
EA.CA.4121	Takiyya Sulaimaniyya	Cairo	Egypt		takiyya	1543	1543	950	950
EA.CA.4122	Mausoleum of Amir Sulaiman	Cairo	Egypt		madrasa	1544	1544	951	951
EA.CA.4123	Mausoleum of Amir Sulaiman	Cairo	Egypt		mausoleum	1544	1544	951	951
EA.CA.4124	Mosque of Amir Sulaiman	Madina al-Fayyum	Egypt		mosque	1300	0	700	0
EA.CA.4125	Mosque of Mahmud Pasha (al-Mahmudiyya)	Cairo	Egypt		mosque	1568	1568	975	975
EA.CA.4126	Mosque of Mahmud Pasha (al-Mahmudiyya)	Cairo	Egypt		mosque	1568	1568	975	975
EA.CA.4127	Mosque of Mahmud Pasha (al-Mahmudiyya)	Cairo	Egypt		mosque	1568	1568	975	975
EA.CA.4128	Mosque of Sinan Pasha	Cairo	Egypt		bath-house, mosque, wikala	1571	1571	979	979
EA.CA.4129	Mosque of Sinan Pasha	Cairo	Egypt		bath-house, mosque, wikala	1571	1571	979	979
EA.CA.4130	Mosque of Sinan Pasha	Cairo	Egypt		bath-house, mosque, wikala	1571	1571	979	979
EA.CA.4131	Mosque of Sinan Pasha	Cairo	Egypt		bath-house, mosque, wikala	1571	1571	979	979
EA.CA.4132	Mosque of Sinan Pasha	Cairo	Egypt		bath-house, mosque, wikala	1571	1571	979	979
EA.CA.4133	Mosque of Sinan Pasha	Cairo	Egypt		bath-house, mosque, wikala	1571	1571	979	979
EA.CA.4134	Mosque of Malika Safiya	Cairo	Egypt		mosque	1610	1610	1019	1019
EA.CA.4135	Mosque of Sinan Pasha	Cairo	Egypt		bath-house, mosque, wikala	1571	1571	979	979
EA.CA.4136	Mosque of Sinan Pasha	Cairo	Egypt		bath-house, mosque, wikala	1571	1571	979	979
EA.CA.4137	Mosque of Sinan Pasha	Cairo	Egypt		bath-house, mosque, wikala	1571	1571	979	979
EA.CA.4138	Mosque of Sinan Pasha	Cairo	Egypt		bath-house, mosque, wikala	1571	1571	979	979
EA.CA.4139	Mosque of Masih Pasha	Cairo	Egypt		mosque	1500	0	906	0
EA.CA.4140	Mosque of Masih Pasha	Cairo	Egypt		mosque	1500	0	906	0
EA.CA.4141	Mosque of Masih Pasha	Cairo	Egypt		mosque	1500	0	906	0
EA.CA.4142	Zawiya of Sinan Pasha	Cairo	Egypt		zawiya	1586	1586	995	995
EA.CA.4143	Zawiya of Sinan Pasha	Cairo	Egypt		zawiya	1586	1586	995	995
EA.CA.4144	Zawiya of Sinan Pasha	Cairo	Egypt		zawiya	1586	1586	995	995
EA.CA.4145	Zawiya Sinan Pasha	Cairo	Egypt		mausoleum	1586	1586	995	995
EA.CA.4146	Mausoleum of Ibrahim Agha Juindian ?	Cairo	Egypt		mausoleum	1593	1593	1001	1001
EA.CA.4147	Mausoleum of Ibrahim Agha Juindian	Cairo	Egypt		mausoleum	1593	1593	1001	1001
EA.CA.4148	Mausoleum of Ibrahim Agha Juindian	Cairo	Egypt		mausoleum	1593	1593	1001	1001
EA.CA.4149	Mausoleum of Sayyida al-Sha&apos;arani	Cairo	Egypt		mausoleum	1567	1567	975	975
EA.CA.4150	Mausoleum of al-Manawi ?	Cairo	Egypt		mausoleum	1000	0	391	0
EA.CA.4151	Mausoleum of al-Manawi ?	Cairo	Egypt		mausoleum	1000	0	391	0
EA.CA.4152	Mausoleum of Yusuf Agha al-Habashi	Cairo	Egypt		mausoleum	1604	1604	1013	1013
EA.CA.4153	Mausoleum of Yusuf Agha al-Habashi	Cairo	Egypt		mausoleum	1604	1604	1013	1013
EA.CA.4154	Mausoleum of Yusuf Agha al-Habashi	Cairo	Egypt		mausoleum	1604	1604	1013	1013
EA.CA.4155	Mosque of Malika Safiya	Cairo	Egypt		mosque	1610	1610	1019	1019
EA.CA.4156	Mosque of Malika Safiya	Cairo	Egypt		mosque	1610	1610	1019	1019
EA.CA.4157	Mosque of Malika Safiya	Cairo	Egypt		mosque	1610	1610	1019	1019
EA.CA.4158	Mosque of Malika Safiya	Cairo	Egypt		mosque	1610	1610	1019	1019
EA.CA.4159	Mosque of Malika Safiya	Cairo	Egypt		mosque	1610	1610	1019	1019
EA.CA.4160	Mosque of Malika Safiya	Cairo	Egypt		mosque	1610	1610	1019	1019
EA.CA.4161	Mosque of Malika Safiya	Cairo	Egypt		mosque	1610	1610	1019	1019
EA.CA.4162	Mosque of Malika Safiya	Cairo	Egypt		mosque	1610	1610	1019	1019
EA.CA.4163	Rab` and Sabil Kizlar	Cairo	Egypt		sabil	1618	1618	1028	1028
EA.CA.4164	Rab` and Sabil Kizlar	Cairo	Egypt		sabil	1618	1618	1028	1028
EA.CA.4165	Rab` and Sabil Kizlar	Cairo	Egypt		sabil	1618	1618	1028	1028
EA.CA.4166	Rab` and Sabil Kizlar	Cairo	Egypt		sabil	1618	1618	1028	1028
EA.CA.4167	Rab` and Sabil Kizlar	Cairo	Egypt		sabil	1618	1618	1028	1028
EA.CA.4168	Mosque of Sidi Madyan	Cairo	Egypt		mosque	1465	1465	870	870
EA.CA.4169	Mosque of Sidi Madyan	Cairo	Egypt		mosque	1465	1465	870	870
EA.CA.4170	Mosque of Sidi Madyan	Cairo	Egypt		mosque	1465	1465	870	870
EA.CA.4171	Mosque of Sidi Madyan	Cairo	Egypt		mosque	1465	1465	870	870
EA.CA.4172	Mausoleum of Qus al-Assal	Cairo	Egypt		mausoleum	1300	0	700	0
EA.CA.4173	Mausoleum of Qus al-Assal	Cairo	Egypt		mausoleum	1300	0	700	0
EA.CA.4174	Mausoleum and Haush of Azdamin Timshah	Cairo	Egypt		mausoleum	1300	0	700	0
EA.CA.4175	Haush of Azdamin Timshah	Cairo	Egypt		mausoleum	1300	0	700	0
EA.CA.4176	Mausoleum and Haush of Azdamin Timshah	Cairo	Egypt		mausoleum	1300	0	700	0
EA.CA.4177	Mausoleum and Haush of Azdamin Timshah	Cairo	Egypt		mausoleum	1300	0	700	0
EA.CA.4178	Mosque of Sinan Pasha	Cairo	Egypt		mosque	1571	1571	979	979
EA.CA.4179	Mosque of Amir Taghri Bardi	Cairo	Egypt		mosque	1500	1599	906	1008
EA.CA.4180	Mosque of Amir Taghri Bardi	Cairo	Egypt		mosque	1500	1600	906	1009
EA.CA.4181	Mosque of Amir Taghri Bardi	Cairo	Egypt		mosque	1500	1600	906	1009
EA.CA.4182	Mosque of Amir Taghri Bardi	Cairo	Egypt		mosque	1500	1600	906	1009
EA.CA.4183	Mosque of Amir Taghri Bardi	Cairo	Egypt		mosque	1500	1600	906	1009
EA.CA.4184	Mosque of Amir Taghri Bardi	Cairo	Egypt		mosque	1500	1600	906	1009
EA.CA.4185	Mosque of Amir Taghri Bardi	Cairo	Egypt		mosque	1500	1600	906	1009
EA.CA.4186	Wikala of the Amir Taghri Bardi	Cairo	Egypt		wikala	1500	1599	906	1008
EA.CA.4193	Bait al-Sihaimi	Cairo	Egypt		house	1648	1796	1058	1211
EA.CA.4194	Musafirkhana Palace	Cairo	Egypt		palace	1779	1788	1193	1203
EA.CA.4195	Musafirkhana Palace	Cairo	Egypt		palace	1779	1788	1193	1203
EA.CA.4198	Fatimid Western Palace,  door (MIA, Cairo)	Cairo	Egypt		architectural fragment, palace	1055	1171	447	567
EA.CA.4199	Fatimid Western Palace,  door (MIA, Cairo)	Cairo	Egypt		architectural fragment, palace	1055	1171	447	567
EA.CA.4200	Fatimid Western Palace,  door (MIA, Cairo)	Cairo	Egypt		architectural fragment, palace	1055	1171	447	567
EA.CA.4201	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4202	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4203	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4204	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4205	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4206	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4207	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4208	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4209	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4210	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4211	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4212	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4213	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4214	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4215	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4216	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4217	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4218	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4219	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4220	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4221	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4222	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4223	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4224	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4225	Citadel,  Muqattam Gate	Cairo	Egypt	MAE.1959.2.pl.2b	citadel	1517	0	922	0
EA.CA.4226	Citadel,  Northern Enclosure	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4227	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4228	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4229	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4230	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4231	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4232	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4233	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4234	Citadel,  Burj Karkyalan	Cairo	Egypt	MAE.1959.2.pl.5a	citadel	1207	1208	604	604
EA.CA.4235	Citadel,  Burj Karkyalan	Cairo	Egypt	MAE.1959.2.pl.5b	citadel	1207	1208	604	604
EA.CA.4236	Citadel,  Burj Karkyalan	Cairo	Egypt		citadel	1207	1208	604	604
EA.CA.4237	Citadel,  Burj Karkyalan	Cairo	Egypt		citadel	1207	1208	604	604
EA.CA.4238	Citadel,  Burj Karkyalan	Cairo	Egypt		citadel	1207	1208	604	604
EA.CA.4239	Citadel,  Burj Karkyalan	Cairo	Egypt		citadel	1207	1208	604	604
EA.CA.4240	Citadel,  Burj Karkyalan	Cairo	Egypt	MAE.1959.2.pl.5c	citadel	1207	1208	604	604
EA.CA.4241	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4242	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4243	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4244	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4245	Citadel,  Burj al-Matar	Cairo	Egypt	MAE.1959.2.pl.5e	citadel	1176	1177	572	572
EA.CA.4246	Citadel,  Burj al-Matar	Cairo	Egypt	MAE.1959.2.pl.5d	citadel	1176	1177	572	572
EA.CA.4247	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4248	Citadel	Cairo	Egypt	MAE.1959.2.pl.6c	citadel	1176	0	572	0
EA.CA.4249	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4250	Citadel	Cairo	Egypt	MAE.1959.2.pl.7a	citadel	1176	0	572	0
EA.CA.4251	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4252	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4253	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4254	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4255	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4256	Citadel	Cairo	Egypt	MAE.1959.2.pl.7b	citadel	1176	0	572	0
EA.CA.4257	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4258	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4259	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4260	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4261	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4262	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4263	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4264	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4265	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4266	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4267	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4268	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4269	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4270	Citadel	Cairo	Egypt	MAE.1959.2.pl.9d	citadel	1176	0	572	0
EA.CA.4271	Citadel	Cairo	Egypt	MAE.1959.2.pl.9e	citadel	1176	0	572	0
EA.CA.4272	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4273	Citadel	Cairo	Egypt	MAE.1959.2.pl.9b	citadel	1176	0	572	0
EA.CA.4274	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4275	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4276	Citadel	Cairo	Egypt	MAE.1959.2.pl.10b	citadel	1176	0	572	0
EA.CA.4277	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4278	Citadel	Cairo	Egypt	MAE.1959.2.pl.10c	citadel	1176	0	572	0
EA.CA.4279	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4280	Citadel	Cairo	Egypt	MAE.1959.2.pl.10e	citadel	1176	0	572	0
EA.CA.4281	Citadel	Cairo	Egypt	MAE.1959.2.pl.11b	citadel	1176	0	572	0
EA.CA.4282	Citadel	Cairo	Egypt	MAE.1959.2.pl.10d	citadel	1176	0	572	0
EA.CA.4283	Citadel	Cairo	Egypt	MAE.1959.2.pl.11c	citadel	1176	0	572	0
EA.CA.4284	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4285	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4286	Citadel	Cairo	Egypt	MAE.1959.2.pl.11d	citadel	1176	0	572	0
EA.CA.4287	Citadel	Cairo	Egypt	MAE.1959.2.pl.12a	citadel	1176	0	572	0
EA.CA.4288	Citadel	Cairo	Egypt	MAE.1959.2.pl.12b	citadel	1176	0	572	0
EA.CA.4289	Citadel	Cairo	Egypt	MAE.1959.2.pl.12d	citadel	1176	0	572	0
EA.CA.4290	Citadel	Cairo	Egypt	MAE.1959.2.pl.12c	citadel	1176	0	572	0
EA.CA.4291	Citadel,  Bab al-Mudarraj	Cairo	Egypt		citadel	1183	1184	579	579
EA.CA.4292	Citadel,  Bab al-Mudarraj	Cairo	Egypt	MAE.1959.2.pl.13a	citadel	1183	1184	579	579
EA.CA.4293	Citadel,  Bab al-Mudarraj	Cairo	Egypt	MAE.1959.2.pl.13c	citadel	1183	1184	579	579
EA.CA.4294	Citadel,  Bab al-Mudarraj	Cairo	Egypt		citadel	1183	1184	579	579
EA.CA.4295	Citadel,  Bab al-Mudarraj	Cairo	Egypt		citadel	1183	1184	579	579
EA.CA.4296	Citadel,  Bab al-Mudarraj	Cairo	Egypt	MAE.1959.2.pl.13b	citadel	1183	1184	579	579
EA.CA.4297	Citadel,  Bab al-Mudarraj	Cairo	Egypt		citadel	1183	1184	579	579
EA.CA.4298	Citadel,  Bab al-Mudarraj	Cairo	Egypt		citadel	1183	1184	579	579
EA.CA.4299	Citadel,  Bab al-Mudarraj	Cairo	Egypt		citadel	1183	1184	579	579
EA.CA.4300	Citadel,  Bab al-Mudarraj	Cairo	Egypt	MAE.1959.2.pl.13d	citadel	1183	1184	579	579
EA.CA.4301	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4302	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4303	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4304	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4305	Citadel	Cairo	Egypt		citadel	1176	0	572	0
EA.CA.4306	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4307	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4308	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4309	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4310	City Walls,  East Wall	Cairo	Egypt	MAE.1959.2.pl.14a	city wall	1176	0	572	0
EA.CA.4311	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4312	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4313	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4314	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4315	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4316	City Walls,  East Wall	Cairo	Egypt	MAE.1959.2.pl.14b	city wall	1176	0	572	0
EA.CA.4317	City Walls,  East Wall	Cairo	Egypt	MAE.1959.2.pl.15a	city wall	1176	0	572	0
EA.CA.4318	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4319	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4320	City Walls,  East Wall	Cairo	Egypt	MAE.1959.2.pl.14d	city wall	1176	0	572	0
EA.CA.4321	City Wall,  East Wall	Cairo	Egypt	MAE.1959.2.pl.14e	city wall	1176	0	572	0
EA.CA.4322	City Walls,  East Wall	Cairo	Egypt	MAE.1959.2.pl.14c	city wall	1176	0	572	0
EA.CA.4323	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4324	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4325	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4326	City Walls,  East Wall	Cairo	Egypt	MAE.1959.2.pl.15b	city wall	1176	0	572	0
EA.CA.4327	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4328	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4329	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4330	City Walls,  East Wall	Cairo	Egypt		city wall	1176	0	572	0
EA.CA.4331	City Walls,  East Wall	Cairo	Egypt	MAE.1959.2.pl.15c	city wall	1176	0	572	0
EA.CA.4332	Burj al-Zafar	Cairo	Egypt		tower	1171	1176	566	572
EA.CA.4333	Burj al-Zafar	Cairo	Egypt		tower	1171	1176	566	572
EA.CA.4334	Burj al-Zafar	Cairo	Egypt		tower	1171	1176	566	572
EA.CA.4335	Burj al-Zafar	Cairo	Egypt		tower	1171	1176	566	572
EA.CA.4336	Burj al-Zafar	Cairo	Egypt		tower	1171	1176	566	572
EA.CA.4337	Burj al-Zafar	Cairo	Egypt		tower	1171	1176	566	572
EA.CA.4338	Burj al-Zafar	Cairo	Egypt		tower	1171	1176	566	572
EA.CA.4339	Burj al-Zafar	Cairo	Egypt		tower	1171	1176	566	572
